from_stop_id,to_stop_id,transfer_type,min_transfer_time
81421,82091,0,
82091,81421,0,
81421,82102,0,
82102,81421,0,
81421,82138,0,
82138,81421,0,
82373,81421,0,
81421,82398,0,
82398,81421,0,
81421,82622,0,
82622,81421,0,
82939,81421,0,
81421,82941,0,
82941,81421,0,
81421,81208,0,
81208,81421,0,
81421,81459,0,
81459,81421,0,
81435,82847,0,
82847,81435,0,
81435,82985,0,
82985,81435,0,
114207,114215,0,
114211,114215,0,
114211,114220,0,
114223,114211,0,
114800,114211,0,
114211,113635,0,
113635,114211,0,
15923,15910,0,
15955,15910,0,
15910,16126,0,
16126,15910,0,
15910,16398,0,
16398,15910,0,
114215,114220,0,
114220,114215,0,
114223,114215,0,
114215,114225,0,
114225,114215,0,
114800,114215,0,
114215,114802,0,
114802,114215,0,
115418,114215,0,
114215,113635,0,
113635,114215,0,
114223,114220,0,
114220,114225,0,
114225,114220,0,
114800,114220,0,
114220,114802,0,
114802,114220,0,
114220,114808,0,
114808,114220,0,
114220,113635,0,
113635,114220,0,
114223,114225,0,
114223,114240,0,
114223,114800,0,
114223,114802,0,
114223,114808,0,
114223,115136,0,
114223,115450,0,
114223,113635,0,
113635,114223,0,
114225,114800,0,
114800,114225,0,
114225,114802,0,
114802,114225,0,
114225,114808,0,
114808,114225,0,
114225,114821,0,
114821,114225,0,
114225,115136,0,
115136,114225,0,
114225,113635,0,
113635,114225,0,
15923,16126,0,
81466,81505,0,
81466,82208,0,
82208,81466,0,
81466,82775,0,
114240,114802,0,
114802,114240,0,
114240,114808,0,
114808,114240,0,
114240,114821,0,
114821,114240,0,
114830,114240,0,
114240,115136,0,
115136,114240,0,
81473,81502,0,
81502,81473,0,
114251,114821,0,
114821,114251,0,
114830,114251,0,
81485,81505,0,
81485,81543,0,
81543,81485,0,
81485,82208,0,
82208,81485,0,
81485,82775,0,
81485,83215,0,
81487,81694,0,
81694,81487,0,
81487,81709,0,
81709,81487,0,
81487,81726,0,
81726,81487,0,
81487,81730,0,
81730,81487,0,
81487,81735,0,
81735,81487,0,
81487,81758,0,
81758,81487,0,
81487,81858,0,
81858,81487,0,
81487,82038,0,
82038,81487,0,
81487,82072,0,
82072,81487,0,
81487,82553,0,
82553,81487,0,
81487,82557,0,
82557,81487,0,
81487,82562,0,
82562,81487,0,
81487,82586,0,
82586,81487,0,
81487,82587,0,
82587,81487,0,
81487,82829,0,
82829,81487,0,
81487,82866,0,
82866,81487,0,
81487,83102,0,
83102,81487,0,
81487,83109,0,
83109,81487,0,
81487,83121,0,
83121,81487,0,
81487,81141,0,
81141,81487,0,
81487,81723,0,
81723,81487,0,
114323,114257,0,
114470,114257,0,
114257,114562,0,
114562,114257,0,
114257,114565,0,
114565,114257,0,
114257,114574,0,
114574,114257,0,
114577,114257,0,
15955,16126,0,
15955,16398,0,
114625,114268,0,
114268,114744,0,
114744,114268,0,
114990,114268,0,
81543,81505,0,
81505,81622,0,
81622,81505,0,
81505,81898,0,
81898,81505,0,
81505,82208,0,
82208,81505,0,
81505,82775,0,
82775,81505,0,
48750,48877,0,
48877,48750,0,
48750,49054,0,
48750,49060,0,
48750,49066,0,
49066,48750,0,
48750,49081,0,
49081,48750,0,
48750,49088,0,
49088,48750,0,
48750,49104,0,
49104,48750,0,
48750,49112,0,
49112,48750,0,
48750,49848,0,
81538,81750,0,
81750,81538,0,
81538,81758,0,
81758,81538,0,
81538,81783,0,
81783,81538,0,
81538,81796,0,
81796,81538,0,
81858,81538,0,
81538,81879,0,
81879,81538,0,
81538,82027,0,
82027,81538,0,
81538,82072,0,
82072,81538,0,
81538,82102,0,
82102,81538,0,
81538,82373,0,
82373,81538,0,
81538,82586,0,
82586,81538,0,
81538,82587,0,
82587,81538,0,
81538,82601,0,
82601,81538,0,
81538,82622,0,
82622,81538,0,
81538,82866,0,
82866,81538,0,
81538,83148,0,
83148,81538,0,
81538,83152,0,
83152,81538,0,
81538,83159,0,
83159,81538,0,
83162,81538,0,
81538,83178,0,
83178,81538,0,
81538,81459,0,
81459,81538,0,
81543,81588,0,
81588,81543,0,
81543,81622,0,
81622,81543,0,
81543,81898,0,
81898,81543,0,
81543,82208,0,
82208,81543,0,
81543,83136,0,
81543,81555,0,
81555,81543,0,
82197,81548,0,
82311,81548,0,
81548,82370,0,
82370,81548,0,
82728,81548,0,
81548,82936,0,
82936,81548,0,
114323,114565,0,
114565,114323,0,
114323,114574,0,
114574,114323,0,
114323,114577,0,
114577,114323,0,
114323,114720,0,
48795,49088,0,
49088,48795,0,
48795,49102,0,
49102,48795,0,
48795,49104,0,
49104,48795,0,
49112,48795,0,
49124,48795,0,
147114,147188,0,
147188,147114,0,
147277,147114,0,
147114,147304,0,
147304,147114,0,
147114,147334,0,
147334,147114,0,
147354,147114,0,
147114,147595,0,
147595,147114,0,
147698,147114,0,
147114,147935,0,
147935,147114,0,
147114,147943,0,
147943,147114,0,
147114,148157,0,
148157,147114,0,
147114,147263,0,
147263,147114,0,
81588,81622,0,
81622,81588,0,
81588,82748,0,
82748,81588,0,
81588,83024,0,
83024,81588,0,
81588,83320,0,
83320,81588,0,
81588,81555,0,
81588,80681,0,
80681,81588,0,
49336,48826,0,
81597,82286,0,
82286,81597,0,
81597,82507,0,
82507,81597,0,
82628,81597,0,
81608,81629,0,
81583,81608,0,
48842,48889,0,
48889,48842,0,
48842,49278,0,
49278,48842,0,
48842,49295,0,
49295,48842,0,
49302,48842,0,
48842,49489,0,
49489,48842,0,
48842,49712,0,
49712,48842,0,
50037,48842,0,
81621,82794,0,
81621,80681,0,
80681,81621,0,
81622,81898,0,
81898,81622,0,
81622,82748,0,
82748,81622,0,
81622,83024,0,
83024,81622,0,
81622,83136,0,
83136,81622,0,
81622,81555,0,
81555,81622,0,
147171,147295,0,
147295,147171,0,
147171,147467,0,
147467,147171,0,
147964,147171,0,
147171,148300,0,
148300,147171,0,
114411,114637,0,
114637,114411,0,
114411,114655,0,
114655,114411,0,
114411,115328,0,
115328,114411,0,
114625,114412,0,
114412,114744,0,
114744,114412,0,
48877,49054,0,
49054,48877,0,
48877,49060,0,
49060,48877,0,
48877,49066,0,
49066,48877,0,
49081,48877,0,
48877,49088,0,
49088,48877,0,
48877,49848,0,
49848,48877,0,
148930,150153,0,
150153,148930,0,
148930,147943,0,
147943,148930,0,
148930,148354,0,
148354,148930,0,
148930,148478,0,
148478,148930,0,
148930,148502,0,
148502,148930,0,
148930,148522,0,
148522,148930,0,
148930,148583,0,
148583,148930,0,
148930,148633,0,
148633,148930,0,
148930,148812,0,
148812,148930,0,
148930,148842,0,
148842,148930,0,
148930,148899,0,
148899,148930,0,
148930,148900,0,
148900,148930,0,
148930,148937,0,
148937,148930,0,
148930,148953,0,
148953,148930,0,
148930,148966,0,
148966,148930,0,
148930,148977,0,
148977,148930,0,
148930,149015,0,
149015,148930,0,
148930,149053,0,
149053,148930,0,
148930,149084,0,
149084,148930,0,
148930,149119,0,
149119,148930,0,
148930,149190,0,
149190,148930,0,
148930,149306,0,
149306,148930,0,
149338,148930,0,
149354,148930,0,
148930,149369,0,
149369,148930,0,
148930,149402,0,
149402,148930,0,
148930,149420,0,
149420,148930,0,
148930,149438,0,
149438,148930,0,
148930,149445,0,
149445,148930,0,
148930,149496,0,
149496,148930,0,
148930,149528,0,
149528,148930,0,
148930,149559,0,
149559,148930,0,
148930,149640,0,
149640,148930,0,
148930,149755,0,
149755,148930,0,
148930,149795,0,
149795,148930,0,
148930,149805,0,
149805,148930,0,
148930,149815,0,
149815,148930,0,
148930,149862,0,
149862,148930,0,
148930,149986,0,
149986,148930,0,
148930,149991,0,
149991,148930,0,
148930,150033,0,
150033,148930,0,
148930,150059,0,
150059,148930,0,
148930,150186,0,
150186,148930,0,
148930,150294,0,
150294,148930,0,
148008,147187,0,
146110,147187,0,
147188,147386,0,
147386,147188,0,
147188,147553,0,
147553,147188,0,
147188,147724,0,
147724,147188,0,
147188,147805,0,
147805,147188,0,
147188,147935,0,
147935,147188,0,
147188,148058,0,
148058,147188,0,
147188,148157,0,
148157,147188,0,
48889,49300,0,
49300,48889,0,
49302,48889,0,
48889,49489,0,
49489,48889,0,
48889,49712,0,
49712,48889,0,
87828,87048,0,
87828,87102,0,
87828,87322,0,
87828,87580,0,
87580,87828,0,
87828,88295,0,
88295,87828,0,
87828,88826,0,
88826,87828,0,
81726,81694,0,
81694,81730,0,
81730,81694,0,
81694,81735,0,
81735,81694,0,
82038,81694,0,
82553,81694,0,
81694,82557,0,
82557,81694,0,
81694,82562,0,
82562,81694,0,
82829,81694,0,
81694,81141,0,
81141,81694,0,
81694,81723,0,
81723,81694,0,
114466,114585,0,
114585,114466,0,
114594,114466,0,
114466,114748,0,
114748,114466,0,
114466,114752,0,
114752,114466,0,
114466,115568,0,
115568,114466,0,
114466,186179,0,
186179,114466,0,
114466,114481,0,
114481,114466,0,
114470,114565,0,
114565,114470,0,
114470,114574,0,
114574,114470,0,
114470,114577,0,
114577,114470,0,
114470,114720,0,
114470,115401,0,
115401,114470,0,
114470,115553,0,
115553,114470,0,
81726,81709,0,
81709,81730,0,
81730,81709,0,
81709,81735,0,
81735,81709,0,
82038,81709,0,
82553,81709,0,
81709,82557,0,
82557,81709,0,
81709,82562,0,
82562,81709,0,
82829,81709,0,
83102,81709,0,
81709,81141,0,
81141,81709,0,
81709,81723,0,
81723,81709,0,
81727,81711,0,
81711,81893,0,
81893,81711,0,
81711,81896,0,
81896,81711,0,
81711,82138,0,
82138,81711,0,
82163,81711,0,
81711,82199,0,
82199,81711,0,
81711,82398,0,
82398,81711,0,
82425,81711,0,
81711,82426,0,
82426,81711,0,
81711,82686,0,
82686,81711,0,
82914,81711,0,
81711,82922,0,
82922,81711,0,
81711,82927,0,
82927,81711,0,
81711,82938,0,
82938,81711,0,
81711,83132,0,
83132,81711,0,
83191,81711,0,
81711,80312,0,
80312,81711,0,
81711,81208,0,
81208,81711,0,
81713,81910,0,
81910,81713,0,
81713,82061,0,
82061,81713,0,
81713,82213,0,
82213,81713,0,
81713,83002,0,
83002,81713,0,
81713,185782,0,
185782,81713,0,
150153,148812,0,
148812,150153,0,
150153,148899,0,
148899,150153,0,
150153,148937,0,
148937,150153,0,
150153,148953,0,
148953,150153,0,
150153,148966,0,
148966,150153,0,
150153,148977,0,
148977,150153,0,
150153,149015,0,
149015,150153,0,
150153,149053,0,
149053,150153,0,
150153,149190,0,
149190,150153,0,
150153,149338,0,
149338,150153,0,
150153,149354,0,
149354,150153,0,
150153,149369,0,
149369,150153,0,
150153,149402,0,
149402,150153,0,
150153,149420,0,
149420,150153,0,
150153,149438,0,
149438,150153,0,
150153,149445,0,
149445,150153,0,
150153,149496,0,
149496,150153,0,
150153,149528,0,
149528,150153,0,
150153,149559,0,
149559,150153,0,
150153,149640,0,
149640,150153,0,
150153,149755,0,
149755,150153,0,
150153,149766,0,
149766,150153,0,
150153,149795,0,
149795,150153,0,
150153,149805,0,
149805,150153,0,
150153,149815,0,
149815,150153,0,
150153,149862,0,
149862,150153,0,
150153,149986,0,
149986,150153,0,
150153,149991,0,
149991,150153,0,
150153,150033,0,
150033,150153,0,
150153,150059,0,
150059,150153,0,
150153,150160,0,
150160,150153,0,
150153,150186,0,
150186,150153,0,
150153,150246,0,
150246,150153,0,
150153,150294,0,
150294,150153,0,
150153,150296,0,
150296,150153,0,
150153,150599,0,
150599,150153,0,
150153,150650,0,
150650,150153,0,
150153,150682,0,
150682,150153,0,
150153,150709,0,
150709,150153,0,
150153,150911,0,
150911,150153,0,
150153,150924,0,
150924,150153,0,
150153,150936,0,
150936,150153,0,
150153,150971,0,
150971,150153,0,
150153,151022,0,
151022,150153,0,
150153,151249,0,
151249,150153,0,
150153,151323,0,
151323,150153,0,
150153,150887,0,
150887,150153,0,
150153,185378,0,
185378,150153,0,
150153,151284,0,
151284,150153,0,
16186,16187,0,
16187,16186,0,
16186,16188,0,
16186,16197,0,
16186,16565,0,
16186,16658,0,
16186,16724,0,
16187,16188,0,
16188,16187,0,
16187,16565,0,
16565,16187,0,
16187,16658,0,
16658,16187,0,
16187,16724,0,
16724,16187,0,
16188,16565,0,
16565,16188,0,
16188,16658,0,
16658,16188,0,
16188,16724,0,
16724,16188,0,
81725,82199,0,
82199,81725,0,
81725,82212,0,
82212,81725,0,
81725,82311,0,
82311,81725,0,
81725,82426,0,
82426,81725,0,
81725,82728,0,
82728,81725,0,
81725,82796,0,
82796,81725,0,
81725,82801,0,
82801,81725,0,
82817,81725,0,
81725,82894,0,
82894,81725,0,
81725,82899,0,
82899,81725,0,
81725,82934,0,
82934,81725,0,
81725,83137,0,
83137,81725,0,
81725,83210,0,
83210,81725,0,
81726,81730,0,
81726,81735,0,
81735,81726,0,
81726,81758,0,
81758,81726,0,
81726,82038,0,
82038,81726,0,
81726,82072,0,
82072,81726,0,
81726,82553,0,
81726,82557,0,
82557,81726,0,
81726,82562,0,
82562,81726,0,
81726,82586,0,
82586,81726,0,
81726,82829,0,
81726,83102,0,
83102,81726,0,
81726,83109,0,
83109,81726,0,
81726,83121,0,
81726,83312,0,
81726,81141,0,
81726,81723,0,
81727,81893,0,
81893,81727,0,
81727,81896,0,
81896,81727,0,
81727,82138,0,
82138,81727,0,
82163,81727,0,
81727,82199,0,
82199,81727,0,
81727,82398,0,
82398,81727,0,
82425,81727,0,
81727,82426,0,
82426,81727,0,
81727,82686,0,
82686,81727,0,
81727,82796,0,
82796,81727,0,
82914,81727,0,
81727,82922,0,
82922,81727,0,
81727,82927,0,
82927,81727,0,
81727,82938,0,
82938,81727,0,
81727,83132,0,
83132,81727,0,
83191,81727,0,
81727,80312,0,
81727,81208,0,
81208,81727,0,
81730,81735,0,
81735,81730,0,
81730,81758,0,
81758,81730,0,
82038,81730,0,
81730,82072,0,
82072,81730,0,
82553,81730,0,
81730,82557,0,
82557,81730,0,
81730,82562,0,
82562,81730,0,
81730,82586,0,
82586,81730,0,
81730,82587,0,
82587,81730,0,
82829,81730,0,
81730,82866,0,
82866,81730,0,
83102,81730,0,
81730,83109,0,
83109,81730,0,
81730,83121,0,
83121,81730,0,
81730,83126,0,
83126,81730,0,
83312,81730,0,
81730,81141,0,
81141,81730,0,
81730,81723,0,
81723,81730,0,
81758,81735,0,
81735,81858,0,
81858,81735,0,
81735,82027,0,
82027,81735,0,
82038,81735,0,
81735,82072,0,
82072,81735,0,
81735,82553,0,
82553,81735,0,
81735,82562,0,
82562,81735,0,
81735,82586,0,
82586,81735,0,
81735,82829,0,
82829,81735,0,
81735,82866,0,
82866,81735,0,
83102,81735,0,
81735,83109,0,
83109,81735,0,
81735,83121,0,
83121,81735,0,
83126,81735,0,
81735,83312,0,
83312,81735,0,
81735,83389,0,
83389,81735,0,
81735,81141,0,
81141,81735,0,
81735,81723,0,
81723,81735,0,
147277,147304,0,
147277,147334,0,
147277,147354,0,
147277,147595,0,
147277,147698,0,
147277,147935,0,
147935,147277,0,
147277,147943,0,
147277,148354,0,
147277,148478,0,
148478,147277,0,
147277,148502,0,
148502,147277,0,
147277,148571,0,
148571,147277,0,
147277,147263,0,
81750,81783,0,
81783,81750,0,
81750,81796,0,
81796,81750,0,
81750,81858,0,
81858,81750,0,
81750,81893,0,
81893,81750,0,
81750,81896,0,
81896,81750,0,
81750,82027,0,
82027,81750,0,
81750,82091,0,
82091,81750,0,
81750,82102,0,
82102,81750,0,
81750,82138,0,
82138,81750,0,
81750,82398,0,
82398,81750,0,
81750,82609,0,
82609,81750,0,
81750,82622,0,
82622,81750,0,
81750,82686,0,
82686,81750,0,
81750,82941,0,
82941,81750,0,
81750,83178,0,
83178,81750,0,
81750,83211,0,
83211,81750,0,
81750,83228,0,
83228,81750,0,
81750,83238,0,
83238,81750,0,
81750,83299,0,
83299,81750,0,
81750,81208,0,
81208,81750,0,
81750,81459,0,
81459,81750,0,
81758,81783,0,
81758,81796,0,
81796,81758,0,
81758,81858,0,
81858,81758,0,
81758,82027,0,
82027,81758,0,
81758,82038,0,
82038,81758,0,
81758,82072,0,
81758,82091,0,
82091,81758,0,
81758,82102,0,
82102,81758,0,
81758,82553,0,
82553,81758,0,
81758,82557,0,
81758,82586,0,
81758,82587,0,
81758,82601,0,
82601,81758,0,
81758,82609,0,
82609,81758,0,
81758,82622,0,
82622,81758,0,
81758,82866,0,
81758,83121,0,
83121,81758,0,
81758,83126,0,
83126,81758,0,
81758,83139,0,
83139,81758,0,
81758,83148,0,
83148,81758,0,
81758,83152,0,
83152,81758,0,
81758,83159,0,
83159,81758,0,
81758,83162,0,
83162,81758,0,
81758,83355,0,
83355,81758,0,
81758,81723,0,
81723,81758,0,
147295,147312,0,
147312,147295,0,
147295,147929,0,
147929,147295,0,
147295,147951,0,
147951,147295,0,
147964,147295,0,
147295,147977,0,
147977,147295,0,
114532,115361,0,
114532,115542,0,
147304,147354,0,
147354,147304,0,
147698,147304,0,
147304,147935,0,
147935,147304,0,
148354,147304,0,
147304,148478,0,
148478,147304,0,
147304,148502,0,
148502,147304,0,
147304,147263,0,
147263,147304,0,
147312,147467,0,
147467,147312,0,
147964,147312,0,
147312,148300,0,
148300,147312,0,
81783,81796,0,
81796,81783,0,
81783,81858,0,
81858,81783,0,
81783,81879,0,
81879,81783,0,
81783,82027,0,
82027,81783,0,
82072,81783,0,
81783,82091,0,
82091,81783,0,
81783,82102,0,
82102,81783,0,
81783,82373,0,
82373,81783,0,
82586,81783,0,
81783,82587,0,
82587,81783,0,
81783,82601,0,
82601,81783,0,
81783,82609,0,
82609,81783,0,
81783,82622,0,
82622,81783,0,
82866,81783,0,
83139,81783,0,
81783,83148,0,
83148,81783,0,
81783,83152,0,
83152,81783,0,
81783,83159,0,
83159,81783,0,
81783,83162,0,
83162,81783,0,
81783,83178,0,
83178,81783,0,
81783,83481,0,
83481,81783,0,
81783,81459,0,
81459,81783,0,
114555,114585,0,
114555,115445,0,
114562,114565,0,
114562,114574,0,
114562,114577,0,
114577,114562,0,
114562,115518,0,
81796,81858,0,
81858,81796,0,
81796,81879,0,
81879,81796,0,
81796,81893,0,
81893,81796,0,
81796,82027,0,
82027,81796,0,
81796,82072,0,
82072,81796,0,
81796,82091,0,
82091,81796,0,
81796,82102,0,
81796,82138,0,
82138,81796,0,
81796,82373,0,
82373,81796,0,
81796,82398,0,
82398,81796,0,
81796,82586,0,
82586,81796,0,
81796,82587,0,
82587,81796,0,
81796,82601,0,
82601,81796,0,
81796,82609,0,
82609,81796,0,
81796,82939,0,
82939,81796,0,
81796,83159,0,
83159,81796,0,
81796,83162,0,
83162,81796,0,
81796,83178,0,
83178,81796,0,
81796,83211,0,
83211,81796,0,
81796,81208,0,
81208,81796,0,
81796,81459,0,
114577,114565,0,
114565,115518,0,
115518,114565,0,
147334,147354,0,
147354,147334,0,
147334,147553,0,
147553,147334,0,
147334,147724,0,
147724,147334,0,
147334,147805,0,
147805,147334,0,
147334,147935,0,
147935,147334,0,
147334,148058,0,
148058,147334,0,
147334,148157,0,
148157,147334,0,
114577,114574,0,
114574,114720,0,
114720,114574,0,
115401,114574,0,
114577,114720,0,
115401,114577,0,
114583,114720,0,
114720,114583,0,
114583,115038,0,
114583,115097,0,
115097,114583,0,
114583,115199,0,
115199,114583,0,
114583,115333,0,
115333,114583,0,
114583,115334,0,
114583,115444,0,
115444,114583,0,
114594,114585,0,
114585,114748,0,
114748,114585,0,
114585,114752,0,
114752,114585,0,
114585,115445,0,
115445,114585,0,
114585,115568,0,
115568,114585,0,
186179,114585,0,
147354,147595,0,
147595,147354,0,
147698,147354,0,
147354,147935,0,
147935,147354,0,
147354,147943,0,
147943,147354,0,
148354,147354,0,
147354,148478,0,
148478,147354,0,
147354,148502,0,
148502,147354,0,
147354,148571,0,
148571,147354,0,
147354,147263,0,
147263,147354,0,
19098,19171,0,
19171,19098,0,
19098,19017,0,
19017,19098,0,
19181,19098,0,
19098,19353,0,
19353,19098,0,
19222,19098,0,
49060,49054,0,
49054,49066,0,
49066,49054,0,
49081,49054,0,
49054,49088,0,
49088,49054,0,
49054,49848,0,
49848,49054,0,
81830,81825,0,
114594,114748,0,
114748,114594,0,
114594,114752,0,
114752,114594,0,
114594,115568,0,
115568,114594,0,
114594,186179,0,
114594,114481,0,
148008,147363,0,
147363,146736,0,
146736,147363,0,
49060,49066,0,
49066,49060,0,
49081,49060,0,
49060,49088,0,
49088,49060,0,
49060,49104,0,
49104,49060,0,
49060,49848,0,
49848,49060,0,
49081,49066,0,
49066,49088,0,
49088,49066,0,
49066,49104,0,
49104,49066,0,
49066,49112,0,
49112,49066,0,
49066,49848,0,
49848,49066,0,
49071,50114,0,
147380,146736,0,
146736,147380,0,
49081,49088,0,
49088,49081,0,
49081,49104,0,
49104,49081,0,
49081,49112,0,
49112,49081,0,
49081,49848,0,
49848,49081,0,
147386,146736,0,
146736,147386,0,
49112,49088,0,
49124,49088,0,
49088,49848,0,
49848,49088,0,
114625,114744,0,
114625,115616,0,
81858,81879,0,
81879,81858,0,
81858,82027,0,
81858,82072,0,
82072,81858,0,
81858,82091,0,
81858,82102,0,
82102,81858,0,
81858,82373,0,
82373,81858,0,
81858,82586,0,
82586,81858,0,
81858,82587,0,
82587,81858,0,
81858,82601,0,
81858,82609,0,
81858,82622,0,
82622,81858,0,
81858,82866,0,
82866,81858,0,
81858,83126,0,
83126,81858,0,
81858,83139,0,
83139,81858,0,
81858,83148,0,
83148,81858,0,
81858,83152,0,
83152,81858,0,
81858,83159,0,
81858,83162,0,
83162,81858,0,
81858,83178,0,
83178,81858,0,
81858,83355,0,
83355,81858,0,
81858,83473,0,
81858,83481,0,
83481,81858,0,
81858,81459,0,
81459,81858,0,
114637,114768,0,
114768,114637,0,
114637,115328,0,
115328,114637,0,
49112,49102,0,
49124,49102,0,
49112,49104,0,
49124,49104,0,
49104,49848,0,
49848,49104,0,
81879,81893,0,
81893,81879,0,
81879,81896,0,
81896,81879,0,
81879,82027,0,
82027,81879,0,
81879,82091,0,
82091,81879,0,
81879,82102,0,
82102,81879,0,
81879,82138,0,
82138,81879,0,
81879,82398,0,
82398,81879,0,
81879,82601,0,
82601,81879,0,
81879,82609,0,
82609,81879,0,
81879,82622,0,
82622,81879,0,
81879,82686,0,
82686,81879,0,
81879,82941,0,
82941,81879,0,
81879,83178,0,
83178,81879,0,
81879,83211,0,
83211,81879,0,
81879,83228,0,
83228,81879,0,
81879,83238,0,
83238,81879,0,
81879,83299,0,
83299,81879,0,
81879,81208,0,
81208,81879,0,
81879,81459,0,
81459,81879,0,
49112,49848,0,
83412,84644,0,
84644,83841,0,
83841,84644,0,
84644,84094,0,
84094,84644,0,
84621,84644,0,
84637,84644,0,
84654,84644,0,
84644,85198,0,
85198,84644,0,
84644,85266,0,
85266,84644,0,
84644,85426,0,
85426,84644,0,
84644,85670,0,
85670,84644,0,
84644,85675,0,
85675,84644,0,
84644,85685,0,
85685,84644,0,
84644,85695,0,
85695,84644,0,
84644,85704,0,
85704,84644,0,
84644,85715,0,
85715,84644,0,
84644,85719,0,
85719,84644,0,
114655,114768,0,
114768,114655,0,
114655,115328,0,
115328,114655,0,
81893,81896,0,
81896,81893,0,
81893,82102,0,
82102,81893,0,
81893,82138,0,
81893,82163,0,
82163,81893,0,
81893,82373,0,
82373,81893,0,
81893,82398,0,
82398,81893,0,
81893,82425,0,
82425,81893,0,
81893,82622,0,
82622,81893,0,
81893,82686,0,
82686,81893,0,
81893,82914,0,
82914,81893,0,
81893,82938,0,
82938,81893,0,
81893,82939,0,
82939,81893,0,
82941,81893,0,
81893,83132,0,
83132,81893,0,
81893,83211,0,
83211,81893,0,
81893,83228,0,
83228,81893,0,
81893,83238,0,
83238,81893,0,
81893,83257,0,
83257,81893,0,
81893,83264,0,
83264,81893,0,
83299,81893,0,
81893,83435,0,
83435,81893,0,
81893,81208,0,
81893,81459,0,
81459,81893,0,
81896,82138,0,
82138,81896,0,
81896,82163,0,
82163,81896,0,
81896,82373,0,
82373,81896,0,
81896,82398,0,
82398,81896,0,
81896,82425,0,
82425,81896,0,
81896,82914,0,
82914,81896,0,
81896,82922,0,
82922,81896,0,
81896,82938,0,
82938,81896,0,
81896,82939,0,
82939,81896,0,
81896,82941,0,
82941,81896,0,
83132,81896,0,
81896,83191,0,
83191,81896,0,
81896,83228,0,
83228,81896,0,
81896,83238,0,
83238,81896,0,
83257,81896,0,
81896,83264,0,
83264,81896,0,
81896,83299,0,
83299,81896,0,
81896,83406,0,
83406,81896,0,
83435,81896,0,
83607,81896,0,
81896,81208,0,
81208,81896,0,
81896,81459,0,
81459,81896,0,
81898,82208,0,
81898,83136,0,
81898,81555,0,
81555,81898,0,
81910,82542,0,
82542,81910,0,
81910,83002,0,
81910,83029,0,
83029,81910,0,
81910,83443,0,
83443,81910,0,
81910,83455,0,
83455,81910,0,
81929,82199,0,
82199,81929,0,
81929,82212,0,
82212,81929,0,
81929,82311,0,
82311,81929,0,
81929,82426,0,
82426,81929,0,
81929,82728,0,
82728,81929,0,
81929,82796,0,
82796,81929,0,
81929,82801,0,
82801,81929,0,
82817,81929,0,
81929,82894,0,
82894,81929,0,
81929,82899,0,
82899,81929,0,
81929,82927,0,
82927,81929,0,
81929,82934,0,
82934,81929,0,
81929,83137,0,
83137,81929,0,
81929,83210,0,
83210,81929,0,
81929,83298,0,
83298,81929,0,
81929,83425,0,
83425,81929,0,
81929,83629,0,
83629,81929,0,
147467,147929,0,
147929,147467,0,
147467,147951,0,
147951,147467,0,
147964,147467,0,
147467,147977,0,
147977,147467,0,
16814,16398,0,
16822,16398,0,
16398,16830,0,
16830,16398,0,
114720,115038,0,
115038,114720,0,
115401,114720,0,
115444,114720,0,
114720,115553,0,
115553,114720,0,
114737,115635,0,
115635,114737,0,
114990,114744,0,
114748,114752,0,
114752,114748,0,
114748,115445,0,
115445,114748,0,
114748,115568,0,
114748,186179,0,
186179,114748,0,
114748,114481,0,
114481,114748,0,
114752,115568,0,
115568,114752,0,
114752,186179,0,
186179,114752,0,
114752,114481,0,
114481,114752,0,
82197,81993,0,
81993,82212,0,
82212,81993,0,
82311,81993,0,
81993,82370,0,
82370,81993,0,
82728,81993,0,
81993,82894,0,
82894,81993,0,
81993,82899,0,
82899,81993,0,
81993,82936,0,
82936,81993,0,
114768,115097,0,
115097,114768,0,
114768,115199,0,
115199,114768,0,
114768,115328,0,
115328,114768,0,
115333,114768,0,
114768,115334,0,
115334,114768,0,
49336,49241,0,
49241,50276,0,
50276,49241,0,
50286,49241,0,
147553,148769,0,
148769,147553,0,
147553,146736,0,
146736,147553,0,
82027,82072,0,
82072,82027,0,
82027,82091,0,
82091,82027,0,
82027,82102,0,
82102,82027,0,
82027,82373,0,
82373,82027,0,
82027,82586,0,
82586,82027,0,
82027,82587,0,
82587,82027,0,
82601,82027,0,
82027,82609,0,
82609,82027,0,
82027,82622,0,
82622,82027,0,
82027,82866,0,
82866,82027,0,
82027,83121,0,
83121,82027,0,
82027,83126,0,
83126,82027,0,
82027,83139,0,
83139,82027,0,
82027,83148,0,
83148,82027,0,
82027,83152,0,
83152,82027,0,
83159,82027,0,
82027,83162,0,
83162,82027,0,
82027,83178,0,
83178,82027,0,
82027,83355,0,
83355,82027,0,
83473,82027,0,
82027,83481,0,
83481,82027,0,
82027,83634,0,
83634,82027,0,
82027,83641,0,
83641,82027,0,
82027,81459,0,
81459,82027,0,
114800,114802,0,
114800,114808,0,
114800,114821,0,
114800,115136,0,
114800,115418,0,
114800,115450,0,
114800,115473,0,
114800,115517,0,
114802,114808,0,
114802,114821,0,
114802,115136,0,
114802,115418,0,
115418,114802,0,
114802,115450,0,
115450,114802,0,
114802,115473,0,
114802,115517,0,
115517,114802,0,
82038,82072,0,
82072,82038,0,
82038,82553,0,
82038,82557,0,
82038,82562,0,
82562,82038,0,
